task,kind,explainer,n_folds,mean_auc,frac_auc_passed,mean_loc_auprc,mean_loc_auprc2,mean_loc_enrichment,frac_loc_passed,mean_aupc_morf,mean_aupc_lerf,mean_delta_lerf_morf,frac_faith_passed,control_auc_frac,control_loc_frac,control_frac_passed,loc_verdict,faith_verdict,verdict,p_morf_lt_random,dataset,selected,combo
motif_t_tumor_mixing,spatial,attention,15,0.6631266057404449,0.8666666666666667,0.4796564420226761,0.3943645149956523,1.1840009678854535,0.0,0.6432345702203407,0.6224079462689454,-0.0208266239513955,0.5333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,0.930524518744895,bc_jackson2020,True,mixing_celltype_density
motif_tumor_high,control,attention,15,0.9489129084197953,1.0,0.496717643736441,0.4658982406314765,1.423981836898968,1.0,0.3800650589650669,0.5669340984297755,0.1868690394647084,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,pass_control,pass_control,pass_control,1.2315185957650635e-10,bc_jackson2020,True,mixing_celltype_density
motif_apc_t_contact,spatial,ig,15,0.6516337804427669,0.6666666666666666,0.3796283915466295,0.3680745453273563,1.011449998880252,0.0,0.1937903304111415,0.8445530139750481,0.6507626835639065,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,7.57249256587916e-10,bc_jackson2020,True,mixing_celltype_density
motif_cd8_high,control,ig,15,0.9217351596000304,0.7333333333333333,0.723689997601588,0.7019074847790016,2.0963757694414222,0.7333333333333333,0.3885266597046076,0.7916660172647741,0.4031393575601665,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,pass_control,pass_control,pass_control,4.5857078080577174e-10,bc_jackson2020,False,mixing_celltype_density
motif_cd8_tumor_contact,spatial,ig,15,0.6609460973112126,0.9333333333333332,0.4810667037755548,0.3986495497433377,1.2392396504005183,0.1333333333333333,0.2892510999658966,0.8799065610341282,0.5906554610682317,0.9333333333333332,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,3.7914396815717514e-14,bc_jackson2020,True,mixing_celltype_density
motif_macrophage_tumor_niche,spatial,ig,15,0.5888883488290945,0.2666666666666666,0.4418912819641973,0.3789923425643107,1.8995691672955632,0.2666666666666666,0.1609858760224327,0.85164977276742,0.6906638967449872,0.2666666666666666,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.0001592532268539,bc_jackson2020,True,mixing_celltype_density
motif_t_tumor_mixing,spatial,ig,15,0.6631266057404449,0.8666666666666667,0.4815715998601541,0.3983106771323336,1.2572665074096316,0.0666666666666666,0.2863775693336728,0.886926927744659,0.6005493584109863,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,1.3277237003668437e-12,bc_jackson2020,True,mixing_celltype_density
motif_tumor_high,control,ig,15,0.9489129084197953,1.0,0.7843371549120891,0.777226936228418,2.379398650977467,1.0,0.2365109682504226,0.7416617069096149,0.5051507386591924,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,pass_control,pass_control,pass_control,8.739145636253352e-17,bc_jackson2020,True,mixing_celltype_density
motif_apc_t_contact,spatial,one_removed,15,0.6516337804427669,0.6666666666666666,0.3895302173183533,0.3772174110283502,1.1118866313088644,0.0,0.2950595101315676,0.8103596688653102,0.5153001587337425,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,1.035229636640207e-08,bc_jackson2020,True,mixing_celltype_density
motif_cd8_high,control,one_removed,15,0.9217351596000304,0.7333333333333333,0.5986824745287037,0.5789182447841825,1.8482733761818813,0.7333333333333333,0.4995979473053257,0.7636556874345931,0.2640577401292673,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,pass_control,pass_control,pass_control,7.044764177951948e-09,bc_jackson2020,False,mixing_celltype_density
motif_cd8_tumor_contact,spatial,one_removed,15,0.6609460973112126,0.9333333333333332,0.461088222610469,0.3848012571637124,1.194871529754194,0.0666666666666666,0.3613572565303632,0.8323325415186026,0.4709752849882392,0.9333333333333332,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,6.364907775694485e-14,bc_jackson2020,True,mixing_celltype_density
motif_macrophage_tumor_niche,spatial,one_removed,15,0.5888883488290945,0.2666666666666666,0.4224465033379442,0.3671317097175677,1.7916126395098275,0.2666666666666666,0.2232293116670983,0.7866376790164465,0.5634083673493482,0.2666666666666666,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,1.0855555570420536e-06,bc_jackson2020,True,mixing_celltype_density
motif_t_tumor_mixing,spatial,one_removed,15,0.6631266057404449,0.8666666666666667,0.4623494862399035,0.3861679064385121,1.222426496883591,0.0666666666666666,0.3635203480340682,0.8409205128264394,0.4774001647923712,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,5.129716595134212e-12,bc_jackson2020,True,mixing_celltype_density
motif_tumor_high,control,one_removed,15,0.9489129084197953,1.0,0.6772722840692079,0.6674635206788708,2.151332700743478,1.0,0.3217795244327412,0.7159484457666544,0.394168921333913,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,pass_control,pass_control,pass_control,6.799883070639326e-13,bc_jackson2020,True,mixing_celltype_density
motif_apc_t_contact,spatial,random,15,0.6516337804427669,0.6666666666666666,0.3700011488359157,0.357766147549833,1.031851578397028,0.0,0.5742548206225699,0.5832517813170379,0.0089969606944678,0.0,0.8666666666666667,0.0,0.0,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.5431553094484429,bc_jackson2020,True,mixing_celltype_density
motif_cd8_high,control,random,15,0.9217351596000304,0.7333333333333333,0.4679186655413732,0.4865265738601577,0.9858805117428656,0.0,0.6385245171874597,0.6355150888646393,-0.0030094283228203,0.0,0.8666666666666667,0.0,0.0,fail_control,fail_control,fail_control,0.2328084416184656,bc_jackson2020,False,mixing_celltype_density
motif_cd8_tumor_contact,spatial,random,15,0.6609460973112126,0.9333333333333332,0.4336819484057264,0.368270104505756,0.998796288673754,0.0,0.6164928721436601,0.622010765461959,0.0055178933182988,0.0,0.8666666666666667,0.0,0.0,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.6356929971753718,bc_jackson2020,True,mixing_celltype_density
motif_macrophage_tumor_niche,spatial,random,15,0.5888883488290945,0.2666666666666666,0.3173324320640802,0.2890350289583283,0.9920885011441184,0.0,0.5166316935779723,0.503396490102551,-0.0132352034754213,0.0,0.8666666666666667,0.0,0.0,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.812067477833089,bc_jackson2020,True,mixing_celltype_density
motif_t_tumor_mixing,spatial,random,15,0.6631266057404449,0.8666666666666667,0.4323726946406914,0.3664148005720227,0.9974738963368268,0.0,0.6219604667450214,0.6198272959270864,-0.002133170817935,0.0,0.8666666666666667,0.0,0.0,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.4852389071445162,bc_jackson2020,True,mixing_celltype_density
motif_tumor_high,control,random,15,0.9489129084197953,1.0,0.4026526983086806,0.407128501030505,1.0099472717962923,0.0,0.5384949953126512,0.5500544522149741,0.0115594569023229,0.0,0.8666666666666667,0.0,0.0,fail_control,fail_control,fail_control,0.001401325374174,bc_jackson2020,True,mixing_celltype_density
motif_apc_t_contact,spatial,single,15,0.6516337804427669,0.6666666666666666,0.3887571145875772,0.3782659824407347,1.19147305331125,0.0,0.130760252538358,0.8624834973758843,0.7317232448375262,0.6666666666666666,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,1.2039190742325455e-10,bc_jackson2020,True,mixing_celltype_density
motif_cd8_high,control,single,15,0.9217351596000304,0.7333333333333333,0.7685263272712213,0.7766046750633887,2.169630135329217,0.7333333333333333,0.286511210235131,0.8150363985965712,0.5285251883614404,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,pass_control,pass_control,pass_control,5.372059361641683e-12,bc_jackson2020,False,mixing_celltype_density
motif_cd8_tumor_contact,spatial,single,15,0.6609460973112126,0.9333333333333332,0.4790165708633594,0.3927027727943025,1.204509264201017,0.0666666666666666,0.2368824279637056,0.9095539281292876,0.6726715001655821,0.9333333333333332,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,7.786433267473435e-15,bc_jackson2020,True,mixing_celltype_density
motif_macrophage_tumor_niche,spatial,single,15,0.5888883488290945,0.2666666666666666,0.4411215171918451,0.3758488600937821,1.919571365113327,0.2666666666666666,0.1382843560123655,0.8945816948479899,0.7562973388356244,0.2666666666666666,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.0003913692790493,bc_jackson2020,True,mixing_celltype_density
motif_t_tumor_mixing,spatial,single,15,0.6631266057404449,0.8666666666666667,0.4788452203841367,0.3927803721581978,1.2121964223874742,0.0,0.2412743155590016,0.9134701068455424,0.6721957912865408,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,5.00833085714184e-13,bc_jackson2020,True,mixing_celltype_density
motif_tumor_high,control,single,15,0.9489129084197953,1.0,0.7998606166819474,0.8040461059630523,2.4226880234623978,1.0,0.2035536266001299,0.7403236641276713,0.5367700375275413,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,pass_control,pass_control,pass_control,1.6301258420655058e-17,bc_jackson2020,True,mixing_celltype_density
motif_cd8_clustering,spatial,attention,15,0.8530006340868664,1.0,0.4671674005998509,0.4364201664133053,3.748093449545514,1.0,0.3349750759310924,0.4729370935366894,0.137962017605597,0.4666666666666667,0.9666666666666668,0.5,0.3666666666666666,pass_spatial,unfaithful_or_fail,looks_biological_unfaithful,2.563149620961672e-06,hnc_wu2022,True,mixing_celltype_density
motif_cd8_high,control,attention,15,0.9710491738795718,1.0,0.4974064718694387,0.4708725628949282,1.4250782528604315,0.7333333333333333,0.3384502981586078,0.5181822671478963,0.1797319689892884,0.8,0.9666666666666668,0.5,0.3666666666666666,pass_control,pass_control,pass_control,3.2182881801616222e-09,hnc_wu2022,False,mixing_celltype_density
motif_immune_exclusion,spatial,attention,15,0.9246521777635164,1.0,0.3276295572180433,0.4124133451582893,1.8964968869116563,1.0,0.3713534252064974,0.5235973587025292,0.1522439334960317,0.5333333333333333,0.9666666666666668,0.5,0.3666666666666666,pass_spatial,pass_spatial,pass_spatial,4.629773481202001e-06,hnc_wu2022,True,mixing_celltype_density
motif_tumor_high,control,attention,15,0.9546842248374962,0.9333333333333332,0.4397103486911856,0.4072540622050353,1.2054179802772609,0.2666666666666666,0.4913476765575263,0.4786747054651323,-0.0126729710923941,0.0666666666666666,0.9666666666666668,0.5,0.3666666666666666,fail_control,fail_control,fail_control,0.6687083831602847,hnc_wu2022,False,mixing_celltype_density
motif_cd8_clustering,spatial,ig,15,0.8530006340868664,1.0,0.5213401435161901,0.3658650107973631,4.194432221899772,1.0,0.1551956204115301,0.7406579886156547,0.5854623682041246,1.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_spatial,pass_spatial,pass_spatial,8.410930223669302e-12,hnc_wu2022,True,mixing_celltype_density
motif_cd8_high,control,ig,15,0.9710491738795718,1.0,0.7828692395933133,0.7689353680533295,2.519466626058276,1.0,0.1983883071606981,0.7651127798795276,0.5667244727188295,1.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_control,pass_control,pass_control,1.0120322275644771e-13,hnc_wu2022,False,mixing_celltype_density
motif_immune_exclusion,spatial,ig,15,0.9246521777635164,1.0,0.4139986577465502,0.5278382441603529,2.785136286999021,1.0,0.1606779667644441,0.8100563274097935,0.6493783606453494,1.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_spatial,pass_spatial,pass_spatial,1.4695449352483405e-12,hnc_wu2022,True,mixing_celltype_density
motif_tumor_high,control,ig,15,0.9546842248374962,0.9333333333333332,0.8433590540947452,0.8337001461579945,2.647747651616825,0.9333333333333332,0.1437540848075667,0.8098602115530227,0.666106126745456,0.9333333333333332,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_control,pass_control,pass_control,4.15532438256689e-14,hnc_wu2022,False,mixing_celltype_density
motif_cd8_clustering,spatial,one_removed,15,0.8530006340868664,1.0,0.4455830811901439,0.3191953685846622,3.789093275480092,1.0,0.2488685790273253,0.6728671370836257,0.4239985580563001,1.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_spatial,pass_spatial,pass_spatial,3.740525121854351e-09,hnc_wu2022,True,mixing_celltype_density
motif_cd8_high,control,one_removed,15,0.9710491738795718,1.0,0.6110530645093079,0.6080918580050962,2.1270099046875184,1.0,0.2963121113408956,0.6841742666872469,0.3878621553463514,1.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_control,pass_control,pass_control,6.868452040611286e-14,hnc_wu2022,False,mixing_celltype_density
motif_immune_exclusion,spatial,one_removed,15,0.9246521777635164,1.0,0.3309213284249625,0.4632837091971115,2.477198874325541,1.0,0.2951188014882947,0.7070102864875442,0.4118914849992496,1.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_spatial,pass_spatial,pass_spatial,5.88310006506726e-11,hnc_wu2022,True,mixing_celltype_density
motif_tumor_high,control,one_removed,15,0.9546842248374962,0.9333333333333332,0.7674395039380686,0.75407794422335,2.4843423949244787,0.9333333333333332,0.2041416160084117,0.743328388816554,0.5391867728081422,0.9333333333333332,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_control,pass_control,pass_control,4.802656506574897e-14,hnc_wu2022,False,mixing_celltype_density
motif_cd8_clustering,spatial,random,15,0.8530006340868664,1.0,0.1904328376436445,0.1726496019505517,0.9701513572630128,0.0,0.4609152894297963,0.4559426209988643,-0.004972668430932,0.0,0.9666666666666668,0.0,0.0,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.2062698885281508,hnc_wu2022,True,mixing_celltype_density
motif_cd8_high,control,random,15,0.9710491738795718,1.0,0.3822960441861319,0.4050362418234492,1.0022766779424976,0.0,0.5075772829274352,0.5056187229498789,-0.0019585599775563,0.0,0.9666666666666668,0.0,0.0,fail_control,fail_control,fail_control,0.6438016846319458,hnc_wu2022,False,mixing_celltype_density
motif_immune_exclusion,spatial,random,15,0.9246521777635164,1.0,0.1894597703002213,0.3668813007078871,0.9866286098333364,0.0,0.5112594685297058,0.5114073650205053,0.0001478964907995,0.0,0.9666666666666668,0.0,0.0,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.7445626766681528,hnc_wu2022,True,mixing_celltype_density
motif_tumor_high,control,random,15,0.9546842248374962,0.9333333333333332,0.3495921349499536,0.3498756305016171,1.0051588775308444,0.0,0.4793550946468149,0.4774922950186923,-0.0018627996281227,0.0,0.9666666666666668,0.0,0.0,fail_control,fail_control,fail_control,0.2246813650882845,hnc_wu2022,False,mixing_celltype_density
motif_cd8_clustering,spatial,single,15,0.8530006340868664,1.0,0.4602688604638058,0.3336780574179945,3.685141254900319,1.0,0.0902579688640007,0.7920513952584862,0.7017934263944856,1.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_spatial,pass_spatial,pass_spatial,1.9859558458192034e-13,hnc_wu2022,True,mixing_celltype_density
motif_cd8_high,control,single,15,0.9710491738795718,1.0,0.8064316894702678,0.7994873858846798,2.610494830884214,1.0,0.1475588544799243,0.7724814298771506,0.6249225753972262,1.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_control,pass_control,pass_control,2.417425881239477e-15,hnc_wu2022,False,mixing_celltype_density
motif_immune_exclusion,spatial,single,15,0.9246521777635164,1.0,0.4255502309789759,0.5384175715010622,2.9675768993518785,1.0,0.1208546037079763,0.8336986545154195,0.7128440508074433,1.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_spatial,pass_spatial,pass_spatial,4.4188116723263376e-14,hnc_wu2022,True,mixing_celltype_density
motif_tumor_high,control,single,15,0.9546842248374962,0.9333333333333332,0.9003436154530257,0.8806680378979116,2.8339405683925336,0.9333333333333332,0.1505460727340325,0.81102964954337,0.6604835768093376,0.9333333333333332,0.9666666666666668,0.9666666666666668,0.9666666666666668,pass_control,pass_control,pass_control,7.638228207962773e-15,hnc_wu2022,False,mixing_celltype_density
motif_cd8_high,control,attention,15,0.973860347521411,1.0,0.7203392938389809,0.6959404276875615,1.694134652277475,0.9333333333333332,0.3824179959744514,0.5317955169498546,0.1493775209754032,1.0,1.0,0.6,0.5666666666666667,pass_control,pass_control,pass_control,4.312624721484108e-09,tnbc_wang2023,True,mixing_celltype_density
motif_tumor_high,control,attention,15,0.9678569592468834,1.0,0.4878033059727532,0.4638631334251792,1.290444921883405,0.2666666666666666,0.5273332992908828,0.5185632579922277,-0.0087700412986548,0.4,1.0,0.6,0.5666666666666667,fail_control,fail_control,fail_control,0.9375458842013132,tnbc_wang2023,False,mixing_celltype_density
motif_cd8_high,control,ig,15,0.973860347521411,1.0,0.8460183168463691,0.8390436672452731,2.108208411136709,1.0,0.2831773922697901,0.6794405151237031,0.3962631228539129,1.0,1.0,1.0,1.0,pass_control,pass_control,pass_control,5.7060230706047035e-15,tnbc_wang2023,True,mixing_celltype_density
motif_tumor_high,control,ig,15,0.9678569592468834,1.0,0.7957145960045449,0.8101250060073254,2.3898673028243635,1.0,0.2773200566462256,0.7309917170379898,0.4536716603917642,1.0,1.0,1.0,1.0,pass_control,pass_control,pass_control,2.790698158465461e-15,tnbc_wang2023,False,mixing_celltype_density
motif_cd8_high,control,one_removed,15,0.973860347521411,1.0,0.7828849862986095,0.7619433025087429,2.05878801107282,1.0,0.3454651173410797,0.6544802134878857,0.3090150961468058,1.0,1.0,1.0,1.0,pass_control,pass_control,pass_control,6.93338498227434e-13,tnbc_wang2023,True,mixing_celltype_density
motif_tumor_high,control,one_removed,15,0.9678569592468834,1.0,0.6984560493548884,0.7057640680858389,2.1746516770952677,1.0,0.3280280526093721,0.6907948872085257,0.3627668345991535,1.0,1.0,1.0,1.0,pass_control,pass_control,pass_control,8.112572595879454e-14,tnbc_wang2023,False,mixing_celltype_density
motif_cd8_high,control,random,15,0.973860347521411,1.0,0.558495290211722,0.5729309799174536,1.0119126068153197,0.0,0.5101930738054592,0.512905155751638,0.0027120819461787,0.0,1.0,0.0,0.0,fail_control,fail_control,fail_control,0.0092987607433248,tnbc_wang2023,True,mixing_celltype_density
motif_tumor_high,control,random,15,0.9678569592468834,1.0,0.3971719058146561,0.4016218271063163,1.004455118709429,0.0,0.5098350202962628,0.5138526445428654,0.0040176242466027,0.0,1.0,0.0,0.0,fail_control,fail_control,fail_control,0.424176301857848,tnbc_wang2023,False,mixing_celltype_density
motif_cd8_high,control,single,15,0.973860347521411,1.0,0.8512363232485861,0.8640020639954091,2.1041120656667847,1.0,0.2491448427126028,0.6789141460011575,0.4297693032885548,1.0,1.0,1.0,1.0,pass_control,pass_control,pass_control,4.621432247886983e-17,tnbc_wang2023,True,mixing_celltype_density
motif_tumor_high,control,single,15,0.9678569592468834,1.0,0.8185675009505045,0.8334526755326069,2.4823453671038025,1.0,0.2662632908887577,0.7382605491338822,0.4719972582451245,1.0,1.0,1.0,1.0,pass_control,pass_control,pass_control,3.066597636944777e-15,tnbc_wang2023,False,mixing_celltype_density
motif_cd8_high,control,attention,15,0.9544191932878388,1.0,0.8412585996144772,0.8467675933485245,1.549738909683178,0.0,0.3417884619293383,0.523067266090334,0.1812788041609958,0.8,1.0,0.2333333333333333,0.2,fail_control,pass_control,fail_control,1.3102312345582109e-10,bc_metabric_ali2020,False,mixing_celltype_density
motif_interface_immune,spatial,attention,15,0.6281993565059459,0.8,0.4543818492650814,0.4119875085819793,1.3364118401486549,0.2,0.3987031083168755,0.4820342752962441,0.0833311669793687,0.2666666666666666,1.0,0.2333333333333333,0.2,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.0038473553075727,bc_metabric_ali2020,True,mixing_celltype_density
motif_tumor_high,control,attention,15,0.9690308363336688,1.0,0.4866224919578302,0.4818149090508545,1.2507476268947155,0.4666666666666667,0.4637216478265365,0.5228791957494796,0.0591575479229431,0.6,1.0,0.2333333333333333,0.2,fail_control,pass_control,fail_control,4.429787764470955e-05,bc_metabric_ali2020,False,mixing_celltype_density
motif_tumor_stroma_mixing,spatial,attention,15,0.711175811658842,1.0,0.7403973513402327,0.6098716134776818,1.264638941931888,0.0,0.7003956860891801,0.4511691563718162,-0.2492265297173636,0.0,1.0,0.2333333333333333,0.2,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.9999999998842194,bc_metabric_ali2020,True,mixing_celltype_density
motif_cd8_high,control,ig,15,0.9544191932878388,1.0,0.8725936545479875,0.8654446272823013,1.6847456516647918,0.0,0.2832403942049902,0.6884688550878622,0.4052284608828719,1.0,1.0,0.5,0.5,fail_control,pass_control,fail_control,6.329028243512587e-14,bc_metabric_ali2020,False,mixing_celltype_density
motif_interface_immune,spatial,ig,15,0.6281993565059459,0.8,0.4486707455362129,0.4153873900005698,1.467029010181669,0.5333333333333333,0.1578918971708846,0.8082874152907081,0.6503955181198234,0.8,1.0,0.5,0.5,pass_spatial,pass_spatial,pass_spatial,2.3206693368506863e-11,bc_metabric_ali2020,True,mixing_celltype_density
motif_tumor_high,control,ig,15,0.9690308363336688,1.0,0.7195435357894454,0.7270569313438887,2.1270196054248527,1.0,0.2791908693984778,0.7338067413450029,0.454615871946525,1.0,1.0,0.5,0.5,pass_control,pass_control,pass_control,3.294083192187296e-15,bc_metabric_ali2020,False,mixing_celltype_density
motif_tumor_stroma_mixing,spatial,ig,15,0.711175811658842,1.0,0.6964534037035227,0.5461595634805448,1.158085515509985,0.0,0.2137637201140677,0.8260045985686203,0.6122408784545527,1.0,1.0,0.5,0.5,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,1.1702403679620779e-11,bc_metabric_ali2020,True,mixing_celltype_density
motif_cd8_high,control,one_removed,15,0.9544191932878388,1.0,0.8102192422620091,0.7976749775053309,1.6092619710953726,0.0,0.3561765045482171,0.6439967732200301,0.2878202686718128,1.0,1.0,0.5,0.5,fail_control,pass_control,fail_control,2.569338822563694e-12,bc_metabric_ali2020,False,mixing_celltype_density
motif_interface_immune,spatial,one_removed,15,0.6281993565059459,0.8,0.438056130887295,0.402508942375167,1.4591152806802885,0.6,0.2155104141267997,0.7530619492992692,0.5375515351724695,0.8,1.0,0.5,0.5,pass_spatial,pass_spatial,pass_spatial,9.190942548191955e-12,bc_metabric_ali2020,True,mixing_celltype_density
motif_tumor_high,control,one_removed,15,0.9690308363336688,1.0,0.6178357168202463,0.6138172070396588,1.9199341298701884,1.0,0.3455426691137332,0.6849797639322728,0.3394370948185395,1.0,1.0,0.5,0.5,pass_control,pass_control,pass_control,9.122813367111526e-13,bc_metabric_ali2020,False,mixing_celltype_density
motif_tumor_stroma_mixing,spatial,one_removed,15,0.711175811658842,1.0,0.6965886026159874,0.545828555479075,1.13920340445834,0.0,0.2420144795991737,0.7423404395943883,0.5003259599952147,1.0,1.0,0.5,0.5,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,1.4277571270295552e-11,bc_metabric_ali2020,True,mixing_celltype_density
motif_cd8_high,control,random,15,0.9544191932878388,1.0,0.7092956814435027,0.7301943384638109,1.0049954707131463,0.0,0.4971620001223937,0.4933001399345022,-0.0038618601878913,0.0,1.0,0.0,0.0,fail_control,fail_control,fail_control,0.9972997754043118,bc_metabric_ali2020,False,mixing_celltype_density
motif_interface_immune,spatial,random,15,0.6281993565059459,0.8,0.3855257578202138,0.3540566335061867,1.0282246104543844,0.0,0.4717523683782847,0.4721344729734644,0.0003821045951795,0.0666666666666666,1.0,0.0,0.0,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.4562051104176489,bc_metabric_ali2020,True,mixing_celltype_density
motif_tumor_high,control,random,15,0.9690308363336688,1.0,0.4023831183502798,0.4028136407126068,0.994817755985688,0.0,0.5204040969753403,0.5246030940183687,0.0041989970430284,0.0,1.0,0.0,0.0,fail_control,fail_control,fail_control,0.5798973255231905,bc_metabric_ali2020,False,mixing_celltype_density
motif_tumor_stroma_mixing,spatial,random,15,0.711175811658842,1.0,0.669170495393854,0.5238764439719166,1.0093910589632824,0.0,0.488589761453416,0.4889401494631877,0.0003503880097717,0.0,1.0,0.0,0.0,abundance_only_or_fail,unfaithful_or_fail,abundance_only_or_fail,0.5457685603083331,bc_metabric_ali2020,True,mixing_celltype_density
motif_cd8_high,control,single,15,0.9544191932878388,1.0,0.8876755379014176,0.9022179550892606,1.6763579131450694,0.0666666666666666,0.2190444805614533,0.6985835858761746,0.4795391053147212,1.0,1.0,0.5333333333333333,0.5333333333333333,fail_control,pass_control,fail_control,1.1384947852138496e-15,bc_metabric_ali2020,False,mixing_celltype_density
motif_interface_immune,spatial,single,15,0.6281993565059459,0.8,0.4582968302543515,0.4255845772961698,1.50659321576339,0.6,0.1128613978028809,0.8309301216218463,0.7180687238189655,0.8,1.0,0.5333333333333333,0.5333333333333333,pass_spatial,pass_spatial,pass_spatial,7.190338924142219e-11,bc_metabric_ali2020,True,mixing_celltype_density
motif_tumor_high,control,single,15,0.9690308363336688,1.0,0.7465118846080808,0.7560254393454922,2.250295810776261,1.0,0.2609366947844139,0.7433452324167334,0.4824085376323195,1.0,1.0,0.5333333333333333,0.5333333333333333,pass_control,pass_control,pass_control,3.5210315711618093e-16,bc_metabric_ali2020,False,mixing_celltype_density
motif_tumor_stroma_mixing,spatial,single,15,0.711175811658842,1.0,0.6613102842853471,0.5300923874250533,0.966229058485144,0.0,0.1942949755127772,0.8733097271699468,0.6790147516571696,1.0,1.0,0.5333333333333333,0.5333333333333333,abundance_only_or_fail,pass_spatial,faithful_but_wrong_place,2.4580273311188515e-12,bc_metabric_ali2020,True,mixing_celltype_density
